branch,marks,caste,Cap_round_no,status,college_name
Electrical Engineering,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electrical Engineering,,MAHARASHTRA,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electrical Engineering,,CAP,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electrical Engineering,,III,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electrical Engineering,,SSC,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,PURANMAL,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,LAHOTI,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,INSTITUTE,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,ENGINEERING,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,AND,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,LATUR,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,91.4,NGOPENH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,91.4,NLOPENH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,91.4,NLSEBCH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,90.6,NGOPENO,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,90.6,DEFOPENS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,90.6,EWS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,90.6,ORPHAN,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,90.6,PWD,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,90.6,DEF8054,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,,DEFR,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,,MAHARASHTRA,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,,CAP,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,,III,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Electronics Engineering,,SSC,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,PURANMAL,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,LAHOTI,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,INSTITUTE,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,ENGINEERING,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,AND,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,LATUR,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,74.6,MGMS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,74.6,MLMS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,74.6,MGBS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,88.0,MLBS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,88.0,MLCS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,88.0,MGBS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,88.0,MGJS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,DEFR,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,MAHARASHTRA,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,CAP,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,III,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,SSC,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,PURANMAL,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,LAHOTI,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,INSTITUTE,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,ENGINEERING,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,AND,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,LATUR,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,86.4,NGOPENH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,86.4,NGSEBCH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,86.4,NLSEBCH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,74.6,TGNTAH,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,86.4,NGOPENO,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,86.4,NLOPENO,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,86.4,NLOBCO,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,87.4,EWS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,87.4,TFWS,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,DEFR,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,GOVERNMENT,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,MAHARASHTRA,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,CAP,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,III,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
Mechanical Engineering,,SSC,3,Government,"PURANMAL  LAHOTI GOVERNMENT INSTITUTE OF ENGINEERING AND TECHNOLOGY, LATUR"
,,201619150F,3,Government,"Government  Residential Women's Polytechnic, Latur"
,90.2,NLOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,90.2,NLSCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,90.2,NLSTS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,90.2,NLNTDS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,90.2,NLOBCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,90.2,EWS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,DEFR,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,GOVERNMENT,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,MAHARASHTRA,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,CAP,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,III,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,SSC,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,201624550F,3,Government,"Government  Residential Women's Polytechnic, Latur"
,94.8,NLOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,DEFR,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,GOVERNMENT,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,MAHARASHTRA,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,CAP,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,III,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,SSC,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,201637050F,3,Government,"Government  Residential Women's Polytechnic, Latur"
,91.4,NLOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,91.4,NLSCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,91.4,NLSEBCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,91.4,TFWS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,DEFR,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,GOVERNMENT,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,MAHARASHTRA,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,CAP,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,III,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,SSC,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,201646750F,3,Government,"Government  Residential Women's Polytechnic, Latur"
,89.6,NLOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,89.6,NLSTS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,89.6,NLOBCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,89.6,PWDOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,89.0,PWD,3,Government,"Government  Residential Women's Polytechnic, Latur"
,89.0,DEF12142,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,DEFR,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,GOVERNMENT,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,MAHARASHTRA,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,CAP,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,III,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,SSC,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,201687250F,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,NLOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,NLSCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,NLNTAS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,NLNTBS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,NLOBCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,NLSEBCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,PWDOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,DEFOPENS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,80.0,TFWS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,79.6,PWD,3,Government,"Government  Residential Women's Polytechnic, Latur"
,79.6,DEF47695,3,Government,"Government  Residential Women's Polytechnic, Latur"
,81.0,TLSTS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,81.0,TLNTCS,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,DEFR,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,GOVERNMENT,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,MAHARASHTRA,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,CAP,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,III,3,Government,"Government  Residential Women's Polytechnic, Latur"
,,SSC,3,Government,"Government  Residential Women's Polytechnic, Latur"
Civil Engineering,88.0,NGOPENS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,88.0,NLOPENS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,88.0,EWS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,88.0,TFWS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,55.8,MGMS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,55.8,MGBS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,55.8,MLMS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,85.8,MLCS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,85.8,MGCS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,85.8,MGPS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,85.8,MGJS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,84.6,NGOPENH,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,84.6,NGSTH,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,84.6,NGOBCH,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,84.6,NGSEBCH,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,84.6,NLOPENH,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,84.6,NLSTH,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,88.0,NGOPENO,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,88.0,NLNTAO,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,49.67,EWS,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,49.67,ORPHAN,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Information Technology,93.2,NGOPENO,3,Government,"Government Polytechnic, Nanded"
Information Technology,93.2,NLOPENO,3,Government,"Government Polytechnic, Nanded"
Information Technology,89.8,TLOPENO,3,Government,"Government Polytechnic, Nanded"
Information Technology,,DEFR,3,Government,"Government Polytechnic, Nanded"
Information Technology,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Information Technology,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Information Technology,,CAP,3,Government,"Government Polytechnic, Nanded"
Information Technology,,III,3,Government,"Government Polytechnic, Nanded"
Information Technology,,SSC,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,76.8,NGNTAH,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,76.8,NGSEBCH,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,76.8,NLOPENH,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,67.8,TGOBCH,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,67.8,TLOPENH,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,90.2,NGOPENO,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,87.6,EWS,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,87.6,TFWS,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Electrical Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NGOPENS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NGSTS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NGNTAS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NGOBCS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NGSEBCS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NLSCS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NLNTCS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,NLSEBCS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,83.2,DEFOPENS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,81.6,PWD,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,81.6,DEF39205,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,74.8,TGNTDS,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,,DEFR,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,,CAP,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,,III,3,Government,"Government Polytechnic, Nanded"
Medical Electronics,,SSC,3,Government,"Government Polytechnic, Nanded"
Production Engineering,82.0,NGOPENH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,82.0,NGSCH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,82.0,NGNTDH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,82.0,NGOBCH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,82.0,NGSEBCH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,86.0,TGOPENH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,86.0,TGSCH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,86.0,TGSEBCH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,86.0,TLOBCH,3,Government,"Government Polytechnic, Nanded"
Production Engineering,79.2,NGOPENO,3,Government,"Government Polytechnic, Nanded"
Production Engineering,79.2,NGSCO,3,Government,"Government Polytechnic, Nanded"
Production Engineering,79.2,NLOPENO,3,Government,"Government Polytechnic, Nanded"
Production Engineering,70.0,TGSCO,3,Government,"Government Polytechnic, Nanded"
Production Engineering,70.0,TGOBCO,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Production Engineering,80.0,DEFOPENS,3,Government,"Government Polytechnic, Nanded"
Production Engineering,80.0,TFWS,3,Government,"Government Polytechnic, Nanded"
Production Engineering,80.0,ORPHAN,3,Government,"Government Polytechnic, Nanded"
Production Engineering,80.0,PWD,3,Government,"Government Polytechnic, Nanded"
Production Engineering,80.0,DEF46210,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Production Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,84.0,NGOPENS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,84.0,NGSEBCS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,84.0,NLOPENS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,84.0,EWS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,84.0,ORPHAN,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,73.8,MGBS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,73.8,MLMS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.4,MGMS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.4,MLMS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,NLOPENH,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,NLNTCH,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,NLOBCH,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,83.0,NGOPENO,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,83.0,NGSCO,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,83.0,NGOBCO,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,83.0,NLOBCO,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,83.0,NLSEBCO,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,76.4,TGNTBO,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,DEFOPENS,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,ORPHAN,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,PWD,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,82.6,DEF34889,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,DEFR,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,CAP,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,III,3,Government,"Government Polytechnic, Nanded"
Mechanical Engineering,,SSC,3,Government,"Government Polytechnic, Nanded"
Civil Engineering,87.2,NGOPENH,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,87.2,NGSCH,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,87.2,NGSTH,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,79.2,NLNTDH,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,88.8,NGOPENO,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,88.8,NGSTO,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,88.8,NGNTAO,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,88.8,NGSEBCO,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,79.4,TGNTCO,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,III,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,83.0,EWS,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,DEFR,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,GOVERNMENT,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,MAHARASHTRA,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,CAP,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,III,3,Government,"Government Polytechnic, Osmanabad"
Civil Engineering,,SSC,3,Government,"Government Polytechnic, Osmanabad"
Computer Engineering,92.4,NGSTH,3,Government,"Government Polytechnic, Osmanabad"
Computer Engineering,63.0,TGOBCH,3,Government,"Government Polytechnic, Osmanabad"
Computer Engineering,92.4,NGNTDO,3,Government,"Government Polytechnic, Osmanabad"
Computer Engineering,82.6,TGOPENO,3,Government,"Government Polytechnic, Osmanabad"
